timestamp,throttle_cmd,steering_cmd,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
2026-01-09 18:39:48,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09 18:39:48,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09 18:39:48,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09 18:39:48,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09 18:39:48,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183948,2.0,-0.0,1900,1500
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09 18:39:49,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09 18:39:49,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09 18:39:49,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09 18:39:49,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09_183949,2.0,-0.0,1900,1500
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09 18:39:50,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09 18:39:50,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09 18:39:50,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09 18:39:50,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183950,2.0,-0.0,1900,1500
2026-01-09_183950,2.0,-0.0,1900,1500
