timestamp,throttle_cmd,steering_cmd,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
2026-01-10_183424,1.0,-0.0,1900,1500
2026-01-10 18:34:24,1.0,-0.0,1228,1228,999,1499,999,2000,0,0
2026-01-10_183425,1.0,-0.0,1900,1500
2026-01-10 18:34:25,1.0,-0.0,1812,1812,999,1499,999,1999,0,0
2026-01-10_183426,1.0,-0.0,1900,1500
2026-01-10 18:34:26,1.0,-0.0,1812,1812,999,1499,999,2000,0,0
2026-01-10_183427,1.0,-0.0,1900,1500
2026-01-10 18:34:27,1.0,-0.0,1812,1812,999,1499,999,2000,0,0
2026-01-10_183428,1.0,-0.0,1900,1500
2026-01-10 18:34:28,1.0,-0.0,1812,1812,999,1499,999,1999,0,0
2026-01-10_183429,1.0,-0.0,1900,1500
2026-01-10 18:34:29,1.0,-0.0,1812,1812,999,1499,999,1999,0,0
2026-01-10_183430,1.0,-0.0,1900,1500
2026-01-10 18:34:30,1.0,-0.0,1812,1812,999,1499,999,2000,0,0
2026-01-10_183431,1.0,-0.0,1900,1500
2026-01-10 18:34:31,1.0,-0.0,1812,1812,999,1500,999,2000,0,0
2026-01-10_183432,1.0,-0.0,1900,1500
2026-01-10 18:34:32,1.0,-0.0,1812,1812,999,1499,999,1999,0,0
2026-01-10_183433,1.0,-0.0,1900,1500
2026-01-10 18:34:33,1.0,-0.0,1812,1812,999,1499,999,1999,0,0
2026-01-10_183434,1.0,-0.0,1900,1500
2026-01-10 18:34:34,1.0,-0.0,1812,1812,999,1499,999,1999,0,0
2026-01-10_183435,1.0,-0.0,1900,1500
2026-01-10 18:34:35,1.0,-0.0,1812,1812,999,1499,999,2000,0,0
2026-01-10_183436,1.0,-0.0,1900,1500
2026-01-10 18:34:36,1.0,-0.0,1812,1812,999,1499,999,2000,0,0
2026-01-10_183437,1.0,-0.0,1900,1500
2026-01-10 18:34:37,1.0,-0.0,1812,1812,999,1499,999,2000,0,0
2026-01-10_183438,1.0,-0.0,1900,1500
2026-01-10 18:34:38,1.0,-0.0,1812,1812,999,1499,999,1999,0,0
2026-01-10_183439,1.0,-0.0,1900,1500
2026-01-10 18:34:39,1.0,-0.0,1812,1812,999,1499,999,2000,0,0
2026-01-10_183718,0.1,-0.0,1180,1500
2026-01-10 18:37:18,0.1,-0.0,1179,1179,999,1500,999,2000,0,0
2026-01-10_183719,0.1,-0.0,1180,1500
2026-01-10 18:37:19,0.1,-0.0,1179,1179,999,1499,999,2000,0,0
2026-01-10_183720,0.1,-0.0,1180,1500
2026-01-10 18:37:20,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183721,0.1,-0.0,1180,1500
2026-01-10 18:37:21,0.1,-0.0,1179,1179,999,1500,999,2000,0,0
2026-01-10_183722,0.1,-0.0,1180,1500
2026-01-10 18:37:22,0.1,-0.0,1179,1179,999,1500,999,2000,0,0
2026-01-10_183723,0.1,-0.0,1180,1500
2026-01-10 18:37:23,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183724,0.1,-0.0,1180,1500
2026-01-10 18:37:24,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183725,0.1,-0.0,1180,1500
2026-01-10 18:37:25,0.1,-0.0,1179,1179,999,1499,999,2000,0,0
2026-01-10_183726,0.1,-0.0,1180,1500
2026-01-10 18:37:26,0.1,-0.0,1179,1179,999,1499,999,2000,0,0
2026-01-10_183727,0.1,-0.0,1180,1500
2026-01-10 18:37:27,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183728,0.1,-0.0,1180,1500
2026-01-10 18:37:28,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183729,0.1,-0.0,1180,1500
2026-01-10 18:37:29,0.1,-0.0,1179,1179,999,1499,999,2000,0,0
2026-01-10_183730,0.1,-0.0,1180,1500
2026-01-10 18:37:30,0.1,-0.0,1179,1179,999,1499,999,2000,0,0
2026-01-10_183731,0.1,-0.0,1180,1500
2026-01-10 18:37:31,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183732,0.1,-0.0,1180,1500
2026-01-10 18:37:32,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183733,0.1,-0.0,1180,1500
2026-01-10 18:37:33,0.1,-0.0,1179,1179,999,1499,999,2000,0,0
2026-01-10_183734,0.1,-0.0,1180,1500
2026-01-10 18:37:34,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183735,0.1,-0.0,1180,1500
2026-01-10 18:37:35,0.1,-0.0,1179,1179,999,1499,999,2000,0,0
2026-01-10_183736,0.1,-0.0,1180,1500
2026-01-10 18:37:36,0.1,-0.0,1179,1179,999,1499,999,2000,0,0
2026-01-10_183737,0.1,-0.0,1180,1500
2026-01-10 18:37:37,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183738,0.1,-0.0,1180,1500
2026-01-10 18:37:38,0.1,-0.0,1179,1179,999,1499,999,2000,0,0
2026-01-10_183739,0.1,-0.0,1180,1500
2026-01-10 18:37:39,0.1,-0.0,1179,1179,999,1499,999,1999,0,0
2026-01-10_183740,0.1,-0.0,1180,1500
